label,start_ticks,duration_ticks,frame,value
Packet_qwords,4630795,0,1500,141
VIF1_submit,4630784,5385,1500,0
VIF1_WAIT_START,4645340,0,1500,150995014
GIF_STATE,4645340,0,1500,0
VIF1_WAIT_END,4705105,0,1500,198
GIF_STATE,4705105,0,1500,0
VIF1_DMA_wait,4645271,59999,1500,0
GIF_DMA_wait,4705516,205,1500,0
Packet_qwords,4709179,0,1500,57
VIF1_submit,4709171,4841,1500,0
Dispatch,4608471,106590,1500,0
Static_bag,4595215,119962,1500,0
Bounds,4716893,5794,1500,0
VIF1_WAIT_START,4744232,0,1500,195
GIF_STATE,4744232,0,1500,0
VIF1_WAIT_END,4744841,0,1500,198
GIF_STATE,4744841,0,1500,0
VIF1_DMA_wait,4744077,851,1500,0
GIF_DMA_wait,4745045,82,1500,0
Packet_qwords,4751439,0,1500,141
VIF1_submit,4751428,5425,1500,0
VIF1_WAIT_START,4766216,0,1500,150995014
GIF_STATE,4766216,0,1500,0
VIF1_WAIT_END,4831945,0,1500,64
GIF_STATE,4831945,0,1500,0
VIF1_DMA_wait,4766147,65952,1500,0
GIF_DMA_wait,4832372,217,1500,0
Packet_qwords,4836313,0,1500,57
VIF1_submit,4836305,4895,1500,0
Dispatch,4728899,113430,1500,0
Static_bag,4716145,126312,1500,0
Bounds,4844159,5794,1500,0
VIF1_WAIT_START,4868488,0,1500,150995014
GIF_STATE,4868488,0,1500,0
VIF1_WAIT_END,4871750,0,1500,198
GIF_STATE,4871750,0,1500,0
VIF1_DMA_wait,4868385,3457,1500,0
GIF_DMA_wait,4871951,136,1500,0
Packet_qwords,4877125,0,1500,113
VIF1_submit,4877114,5433,1500,0
Dispatch,4856369,27130,1500,0
Static_bag,4843411,40218,1500,0
Bounds,4885045,4922,1500,0
VIF1_WAIT_START,4900292,0,1500,150995014
GIF_STATE,4900292,0,1500,0
VIF1_WAIT_END,4932110,0,1500,198
GIF_STATE,4932110,0,1500,0
VIF1_DMA_wait,4900163,31996,1500,0
GIF_DMA_wait,4932271,152,1500,0
Packet_qwords,4934489,0,1500,50
VIF1_submit,4934478,4990,1500,0
Dispatch,4895405,45084,1500,0
Static_bag,4884555,56032,1500,0
Bounds,4941791,4880,1500,0
VIF1_WAIT_START,4956470,0,1500,192
GIF_STATE,4956470,0,1500,0
VIF1_WAIT_END,4956768,0,1500,192
GIF_STATE,4956768,0,1500,0
VIF1_DMA_wait,4956365,504,1500,0
GIF_DMA_wait,4956930,99,1500,0
Packet_qwords,4959203,0,1500,50
VIF1_submit,4959192,10324,1500,0
Dispatch,4952097,18480,1500,0
Static_bag,4941327,29368,1500,0
Bounds,4983246,5211,1500,0
VIF1_WAIT_START,5007865,0,1500,64
GIF_STATE,5007865,0,1500,0
VIF1_WAIT_END,5008300,0,1500,64
GIF_STATE,5008300,0,1500,0
VIF1_DMA_wait,5007651,796,1500,0
GIF_DMA_wait,5008715,142,1500,0
Packet_qwords,5011184,0,1500,50
VIF1_submit,5011173,5338,1500,0
Dispatch,4995971,21684,1500,0
Static_bag,4971595,46220,1500,0
Bounds,5019245,5278,1500,0
VIF1_WAIT_START,5040239,0,1500,192
GIF_STATE,5040239,0,1500,0
VIF1_WAIT_END,5040670,0,1500,192
GIF_STATE,5040670,0,1500,0
VIF1_DMA_wait,5040053,700,1500,0
GIF_DMA_wait,5040946,83,1500,0
Packet_qwords,5042854,0,1500,36
VIF1_submit,5042843,5088,1500,0
Dispatch,5031567,17316,1500,0
Static_bag,5018811,30186,1500,0
Bounds,5050297,4428,1500,0
Static_bag,5049927,4942,1500,0
Bounds,5055376,2341,1500,0
Static_bag,5055199,2645,1500,0
Bounds,5058436,2381,1500,0
Static_bag,5058206,2736,1500,0
Bounds,5061418,2282,1500,0
Static_bag,5061209,2677,1500,0
Bounds,5064406,2071,1500,0
Static_bag,5064195,2409,1500,0
Bounds,5067228,2097,1500,0
Static_bag,5067007,2443,1500,0
Bounds,5070064,2062,1500,0
Static_bag,5069801,2499,1500,0
Bounds,5072848,2419,1500,0
Static_bag,5072632,2762,1500,0
Bounds,5076040,2559,1500,0
VIF1_WAIT_START,5107513,0,1500,64
GIF_STATE,5107513,0,1500,0
VIF1_WAIT_END,5107858,0,1500,64
GIF_STATE,5107858,0,1500,0
VIF1_DMA_wait,5107323,636,1500,0
GIF_DMA_wait,5108200,97,1500,0
Packet_qwords,5110621,0,1500,50
VIF1_submit,5110610,5315,1500,0
Dispatch,5085441,31770,1500,0
Static_bag,5075775,41644,1500,0
Bounds,5118731,5362,1500,0
VIF1_WAIT_START,5148023,0,1500,74
GIF_STATE,5148023,0,1500,1536
VIF1_WAIT_END,5148450,0,1500,74
GIF_STATE,5148450,0,1500,1536
VIF1_DMA_wait,5147829,670,1500,0
GIF_DMA_wait,5148724,127,1500,0
Packet_qwords,5151198,0,1500,50
VIF1_submit,5151187,5400,1500,0
Dispatch,5142113,15294,1500,0
Static_bag,5118309,39196,1500,0
Bounds,5158751,4990,1500,0
VIF1_WAIT_START,5173462,0,1500,150995018
GIF_STATE,5173462,0,1500,1536
VIF1_WAIT_END,5195504,0,1500,198
GIF_STATE,5195504,0,1500,0
VIF1_DMA_wait,5173357,22249,1500,0
GIF_DMA_wait,5195667,162,1500,0
Packet_qwords,5198035,0,1500,50
VIF1_submit,5198024,5012,1500,0
Dispatch,5169149,34702,1500,0
Static_bag,5158219,45728,1500,0
Bounds,5205217,5012,1500,0
VIF1_WAIT_START,5219788,0,1500,192
GIF_STATE,5219788,0,1500,1536
VIF1_WAIT_END,5220138,0,1500,192
GIF_STATE,5220138,0,1500,0
VIF1_DMA_wait,5219683,504,1500,0
GIF_DMA_wait,5220280,97,1500,0
Packet_qwords,5222519,0,1500,50
VIF1_submit,5222508,5034,1500,0
Dispatch,5215649,12976,1500,0
Static_bag,5204721,24000,1500,0
Bounds,5229857,4990,1500,0
VIF1_WAIT_START,5242720,0,1500,64
GIF_STATE,5242720,0,1500,0
VIF1_WAIT_END,5242990,0,1500,64
GIF_STATE,5242990,0,1500,0
