frame,phase,rsTotal_ms,rsHead_ms,rsEnvProbe_ms,rsPortal_ms,rsSky_ms,rsTerrain_ms,rsTerrainDraw_ms,rsBatches_ms,rsProc_ms,rsObjects_ms,rsObjSubmit_ms,rsWheels_ms,rsWheelSubmit_ms,rsAnim_ms,rsDecorate_ms,rsLightFx_ms,rsHighlight_ms,rsParticles_ms,dmPost_ms,dmHud_ms,spRender_ms,spHead_ms,spTail_ms,spCalls,spCulled,spPkgr_ms,spTex_ms,spProg_ms,spLight_ms,spBlss_ms,spObjData_ms,spGifWait_ms,bdSize_ms,bdProg_ms,bdSizeCalc_ms,bdXform_ms,bdCache_ms,bdPlanes_ms,bdMain_ms,bbHit,bbRecalc,bbFresh,bbProbe,bbEntries,bbFrameEnd_ms,bbRecalcT_ms,dsRetain_ms,dsDirect_ms,dsCreate_ms,dsClassify_ms,dsRender_ms,dsFlush_ms,dsDirectBags,dsPartialBags,dsPackages,dsMergeParts,dsMaskCalls
150,0,14.352414,1.636573,1.635722,0.000041,0.127747,0.921817,0.918138,1.140306,1.199181,4.865780,4.726098,2.987606,1.027924,0.000064,0.000034,1.400184,0.000003,0.072669,0.000448,0.078278,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
151,0,12.625848,0.000810,0.000000,0.000041,0.144738,0.933136,0.929457,1.127821,1.204247,4.835690,4.696008,2.969354,0.970266,0.000064,0.000034,1.336833,0.000003,0.072669,0.000448,0.075707,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
152,0,13.978095,1.500498,1.499647,0.000041,0.145549,0.918962,0.915283,1.146417,1.187341,4.873654,4.733971,2.939501,0.982720,0.000064,0.000034,1.192956,0.000003,0.072669,0.000448,0.065687,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
153,0,12.499457,0.000810,0.000000,0.000041,0.126255,0.911228,0.907549,1.156999,1.215203,4.839817,4.700134,2.981327,1.009477,0.000064,0.000034,1.194600,0.000003,0.072669,0.000448,0.061822,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
154,0,14.018263,1.509359,1.508508,0.000041,0.127747,0.917135,0.913456,1.156969,1.178864,4.872921,4.733239,2.963803,1.013702,0.000064,0.000034,1.218248,0.000003,0.072669,0.000448,0.066315,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
155,0,12.463762,0.000810,0.000000,0.000041,0.126255,0.919413,0.915734,1.138140,1.190569,4.850627,4.688572,2.957550,0.993422,0.000064,0.000034,1.207180,0.000003,0.072669,0.000448,0.055905,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
156,0,14.010515,1.530175,1.529324,0.000041,0.127747,0.918115,0.914435,1.148760,1.177178,4.889784,4.750102,2.956072,1.018541,0.000064,0.000034,1.189467,0.000003,0.072669,0.000448,0.055905,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
157,0,12.506904,0.000810,0.000000,0.000041,0.126255,0.913930,0.910251,1.141571,1.184052,4.879506,4.717451,2.966539,1.025652,0.000064,0.000034,1.221022,0.000003,0.072669,0.000448,0.055888,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
158,0,13.945289,1.457292,1.456441,0.000041,0.127747,0.931983,0.928304,1.121033,1.215169,4.832425,4.680450,2.980791,1.002920,0.000064,0.000034,1.205631,0.000003,0.072669,0.000448,0.072283,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
159,0,12.674527,0.000810,0.000000,0.000041,0.126255,0.921153,0.917474,1.135980,1.202613,4.850518,4.710836,2.959476,1.021420,0.000064,0.000034,1.404504,0.000003,0.072669,0.000448,0.056532,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
160,0,14.472680,1.702179,1.701328,0.000041,0.147454,0.924211,0.920532,1.147485,1.200385,4.860443,4.705373,2.951959,0.994107,0.000064,0.000034,1.465346,0.000003,0.072669,0.000448,0.076775,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0
