frame,phase,rsTotal_ms,rsHead_ms,rsEnvProbe_ms,rsPortal_ms,rsSky_ms,rsTerrain_ms,rsTerrainDraw_ms,rsBatches_ms,rsProc_ms,rsObjects_ms,rsObjSubmit_ms,rsWheels_ms,rsWheelSubmit_ms,rsAnim_ms,rsDecorate_ms,rsLightFx_ms,rsHighlight_ms,rsParticles_ms,dmPost_ms,dmHud_ms,spRender_ms,spHead_ms,spTail_ms,spCalls,spCulled,spPkgr_ms,spTex_ms,spProg_ms,spLight_ms,spBlss_ms,spObjData_ms,spGifWait_ms,bdSize_ms,bdProg_ms,bdSizeCalc_ms,bdXform_ms,bdCache_ms,bdPlanes_ms,bdMain_ms,bbHit,bbRecalc,bbFresh,bbProbe,bbEntries,bbFrameEnd_ms,bbRecalcT_ms,dsRetain_ms,dsDirect_ms,dsCreate_ms,dsClassify_ms,dsRender_ms,dsFlush_ms,dsDirectBags,dsPartialBags,dsPackages,dsMergeParts,dsMaskCalls
157,0,13.023305,0.000810,0.000000,0.000041,0.130792,0.983992,0.980313,1.263858,1.352390,4.995619,4.855937,2.991811,1.016500,0.000064,0.000034,1.210398,0.000003,0.093085,0.000448,0.044562,8.515357,0.061985,0.094838,208,106,0.283546,0.201531,0.008647,0.065979,0.001678,0.457835,0.013787,0.526557,0.063883,0.048665,0.319526,0.756931,0.119951,0.211836,198,10,0,286,220,0.010546,0.629510,0.146162,0.917643,1.723728,1.307064,0.987776,1.533145,46,56,544,1272,244
158,0,14.870107,1.535234,1.534383,0.000041,0.130656,0.978841,0.975162,1.252770,1.340461,5.026048,4.886366,2.961792,1.011536,0.000064,0.000034,1.569956,0.000003,0.073798,0.000448,0.057126,9.915219,0.073096,0.108049,245,122,0.295854,0.190952,0.010427,0.080777,0.002031,0.526669,0.017137,0.684764,0.075287,0.057322,0.372308,0.743781,0.138177,0.222761,234,11,0,352,220,0.010546,0.622752,0.175893,1.175486,1.843998,1.503164,1.149089,1.988929,61,62,601,1378,294
159,0,13.093235,0.000810,0.000000,0.000041,0.130792,0.984266,0.980587,1.257429,1.376777,4.984429,4.825338,2.997698,1.002072,0.000064,0.000034,1.286686,0.000003,0.073798,0.000448,0.056227,8.518294,0.061985,0.168806,208,106,0.265133,0.169732,0.008647,0.065979,0.001678,0.438195,0.013787,0.527181,0.063883,0.070560,0.314060,0.706706,0.137997,0.189467,198,10,0,286,220,0.010546,0.587280,0.146162,0.976630,1.741258,1.266130,0.930271,1.570072,46,56,544,1272,244
160,0,14.493181,1.529504,1.528653,0.000041,0.153025,0.999542,0.995863,1.247681,1.342400,4.999566,4.859884,2.975437,1.017320,0.000064,0.000034,1.153015,0.000003,0.092461,0.000448,0.067552,9.860206,0.116597,0.094689,245,122,0.309811,0.169454,0.010427,0.080777,0.002031,0.526669,0.017137,0.597124,0.077203,0.057322,0.381914,0.754015,0.138177,0.263801,234,11,0,352,220,0.010546,0.632985,0.175893,1.175978,1.790843,1.444817,1.188826,1.969350,61,62,601,1378,294
161,0,13.287031,0.000810,0.000000,0.000041,0.153168,0.986623,0.982944,1.248227,1.347453,4.991248,4.851566,2.966726,1.011553,0.000064,0.000034,1.518429,0.000003,0.073798,0.000448,0.095103,8.490136,0.061985,0.121202,208,106,0.265133,0.180376,0.008647,0.065979,0.001678,0.468051,0.013787,0.523553,0.063883,0.048665,0.298102,0.721836,0.119951,0.201833,198,10,0,286,220,0.010546,0.620009,0.146162,0.944800,1.730089,1.311262,0.966465,1.568231,46,56,544,1272,244
162,0,14.627221,1.544810,1.543959,0.000041,0.152974,0.993907,0.990228,1.232510,1.373800,5.022410,4.882728,2.957140,1.020525,0.000064,0.000034,1.275323,0.000003,0.073798,0.000448,0.054243,9.931864,0.073096,0.074107,245,122,0.295854,0.186256,0.010427,0.080777,0.002031,0.543908,0.017137,0.599525,0.075287,0.057322,0.369253,0.749912,0.138177,0.253618,234,11,0,352,220,0.010546,0.628883,0.192885,1.222870,1.854964,1.513994,1.178145,1.992232,61,62,601,1378,294
163,0,13.073883,0.000810,0.000000,0.000041,0.147970,1.006066,1.002387,1.249095,1.346290,4.984016,4.844333,2.943671,1.011559,0.000064,0.000034,1.321618,0.000003,0.073798,0.000448,0.065179,8.498227,0.084354,0.080631,208,106,0.278046,0.182753,0.008647,0.065979,0.001678,0.440481,0.013787,0.541931,0.063883,0.048665,0.300785,0.762987,0.119951,0.206645,198,10,0,286,220,0.010546,0.638784,0.158196,0.957265,1.710303,1.311751,0.925235,1.576297,46,56,544,1272,244
164,0,15.223192,2.191915,2.191064,0.000041,0.153110,0.983005,0.979326,1.266615,1.331451,5.017056,4.863261,2.975050,1.037764,0.000064,0.000034,1.230642,0.000003,0.073798,0.000448,0.039408,9.882443,0.073096,0.060594,245,122,0.295854,0.190545,0.010427,0.080777,0.002031,0.596670,0.039513,0.651438,0.075287,0.057322,0.353882,0.771389,0.160631,0.222761,234,11,0,352,220,0.010546,0.650360,0.177992,1.175605,1.824124,1.480608,1.155796,1.965000,61,62,601,1378,294
165,0,13.181040,0.000810,0.000000,0.000041,0.130792,0.996670,0.992991,1.224792,1.371735,5.031694,4.889815,2.974575,1.021729,0.000064,0.000034,1.375624,0.000003,0.073798,0.000448,0.047428,8.475552,0.074185,0.099996,208,106,0.265133,0.185330,0.008647,0.065979,0.001678,0.438195,0.013787,0.529433,0.063883,0.048665,0.317061,0.706234,0.135610,0.189467,198,10,0,286,220,0.010546,0.604407,0.146162,0.930871,1.755436,1.321774,0.959937,1.570136,46,56,544,1272,244
166,0,14.733107,1.557244,1.556393,0.000041,0.130656,0.993066,0.989387,1.230221,1.372884,5.008674,4.868991,2.983663,0.996090,0.000064,0.000034,1.363247,0.000003,0.092902,0.000448,0.064965,9.959917,0.073096,0.084873,245,122,0.295854,0.291863,0.010427,0.080777,0.002031,0.562751,0.017137,0.636322,0.075287,0.057322,0.367537,0.744659,0.138177,0.222761,234,11,0,352,220,0.010546,0.623630,0.189558,1.103139,1.892849,1.508620,1.168630,1.980781,61,62,601,1378,294
